feature,jm_1_2,jm_1_3,jm_1_4,jm_mean,jm_min
VH_db_min,0.0748908296208397,0.4496366632911488,0.10217280599522072,0.2089000996357364,0.0748908296208397
EVI_min,0.3494336081822691,0.018949830726374017,0.2569855727188266,0.20845633720915657,0.018949830726374017
nir_M05,0.4263898097726393,0.1514198415211736,0.03411251477377175,0.20397405535586155,0.03411251477377175
swir2_M06,0.5247699229906289,0.0033924530915465656,0.0812157442949244,0.20312604012569993,0.0033924530915465656
VV_minus_VH_db_max,0.38272172740509824,0.16983977137827755,0.05111477348075666,0.20122542408804414,0.05111477348075666
LSWI_a3,0.2096071984739014,0.31828422742995643,0.06688119426035155,0.19825754005473648,0.06688119426035155
green_M08,0.4553595375343209,0.005010732309562949,0.1310351675706758,0.19713514580485322,0.005010732309562949
red_M09,0.5222546395225929,0.011638909559660515,0.0567042832853053,0.19686594412251956,0.011638909559660515
NDBI_M08,0.2372656365384438,0.29233959915211716,0.05968501762820955,0.19643008443959017,0.05968501762820955
LSWI_std,0.32953241175980974,0.25182816191070767,0.004658866806187767,0.19533981349223506,0.004658866806187767
VV_VH_ratio_M05,0.3367891283354707,0.2159427573109689,0.03206294682577049,0.19493161082407004,0.03206294682577049
LSWI_M09,0.30252909357962876,0.15922777638518526,0.12193283934101284,0.19456323643527562,0.12193283934101284
VV_VH_ratio_min,0.3806689617297072,0.1611990768450755,0.041818201518853515,0.1945620800312121,0.041818201518853515
NDMI_mean,0.399750001412563,0.106538502803313,0.0745798335280099,0.19362277924796198,0.0745798335280099
NDVI_M10,0.11325901767505875,0.18792924504215436,0.2766897509051023,0.1926260045407718,0.11325901767505875
VH_db_M05,0.043609467349925435,0.42156216682753134,0.11265344574857195,0.1926083599753429,0.043609467349925435
VV_minus_VH_db_M03,0.28043838146331423,0.2571227547567154,0.03991090126470809,0.19249067916157925,0.03991090126470809
VV_db_a2,0.18076330792453543,0.2965019931892119,0.096799495131078,0.19135493208160845,0.096799495131078
NDMI_a3,0.24972580000097144,0.1878976519535427,0.13327880954894544,0.19030075383448652,0.13327880954894544
blue_M07,0.4843710245409658,0.012539898951047235,0.07205995725632541,0.18965696024944614,0.012539898951047235
LSWI_mean,0.3859248016685959,0.1497989889269824,0.029493557610392518,0.1884057827353236,0.029493557610392518
NDVI_max,0.3550342111239355,0.11183087838974703,0.09646653658349935,0.18777720869906064,0.09646653658349935
BSI_M08,0.24280682595994918,0.24706908580302134,0.07049251281673508,0.18678947485990186,0.07049251281673508
red_M06,0.43248767778838104,0.028745575408253066,0.09479866143020677,0.1853439715422803,0.028745575408253066
nir_M10,0.0493536955084557,0.0011916096991930747,0.5049066694910247,0.18515065823289115,0.0011916096991930747
VV_minus_VH_db_mean,0.3552589794432399,0.1335037077331287,0.06654042857133957,0.1851010385825694,0.06654042857133957
NDVI_M04,0.08036294528998877,0.2009886979721418,0.2719311693653155,0.1844276042091487,0.08036294528998877
VH_db_mean,0.04113363164006634,0.39535449731954464,0.11315010877124831,0.18321274591028644,0.04113363164006634
VH_db_a2,0.09350709781332278,0.40412724228131114,0.051854788634075,0.18316304290956964,0.051854788634075
VH_db_a0,0.03728868526198559,0.4074584996918904,0.10354738433203492,0.18276485642863696,0.03728868526198559
