sample_id,group_id,class,EVI_a0,LSWI_a0,NDMI_a0,NDVI_a0,VH_db_a0,VV_VH_ratio_a0,VV_db_a0,VV_minus_VH_db_a0,EVI_a1,LSWI_a1,NDMI_a1,NDVI_a1,VH_db_a1,VV_VH_ratio_a1,VV_db_a1,VV_minus_VH_db_a1,EVI_a2,LSWI_a2,NDMI_a2,NDVI_a2,VH_db_a2,VV_VH_ratio_a2,VV_db_a2,VV_minus_VH_db_a2,EVI_a3,LSWI_a3,NDMI_a3,NDVI_a3,VH_db_a3,VV_VH_ratio_a3,VV_db_a3,VV_minus_VH_db_a3,EVI_r2,LSWI_r2,NDMI_r2,NDVI_r2,VH_db_r2,VV_VH_ratio_r2,VV_db_r2,VV_minus_VH_db_r2
wildapple_00010,wildapple_00010,1,0.026738764063156794,0.06672026375328814,0.016269336655651476,0.044595410664327935,-17.514905113390746,11.77309577716714,-6.764281063342656,10.683082680586331,0.02232347313563804,-0.17958377176011925,-0.17870818307190864,0.019757006223400143,-0.36656928230380537,4.055865513695757,0.9726395354369214,1.2135031920971004,-0.001891218519478937,0.05687044698980585,0.05611239777408241,-0.0005659261227677088,0.1726410482387576,-1.1802662279953517,-0.2154191501752283,-0.34054382884878337,-0.0001745216626749924,-0.00508258541495625,-0.005081032064402675,-0.0002589160771328209,-0.013704326125629647,0.0902066540911659,0.015888343666361777,0.025002749006083638,0.7446937229701364,0.6672515033768575,0.7352503704574205,0.6155859286186547,0.1878615918380354,0.2310574656229707,0.19187820743431172,0.2432077200520425
wildapple_00011,wildapple_00011,1,0.04277565734420325,-0.03785856389440588,-0.06918219746880677,0.0634508365708769,-13.156112039445514,9.658621309381887,-3.667830082051842,9.689249667090557,0.047937144145683674,-0.05798021887599068,-0.05539296482309023,0.05780286710886734,-0.39475689941940495,-1.036015605407656,-0.8632209459627945,-0.5678124728372222,0.00310601807489746,0.032339742457095,0.02790905910330417,0.006872609287532596,0.11928381470028265,0.5281907087430704,0.3944201014055976,0.30939676276001493,-0.0012532389819265254,-0.003435397137784295,-0.0029360607923761078,-0.0018519834417736849,-0.00974348832921876,-0.059662163826333735,-0.04339213310221246,-0.03649302885263725,0.6833758884677088,0.4484492693024241,0.3647849152604864,0.7265802032930396,0.007920327765361668,0.10106881388008904,0.08547569871341565,0.2180123691991931
wildapple_00012,wildapple_00012,1,-0.03928912553335502,0.498244802566302,0.4819156736079041,-0.01927462846718058,-8.473664520906933,8.286089745477465,-0.16872731247740977,8.462966279767727,0.545436772800613,-0.15423560775533152,-0.31903646016005666,0.5991773355170766,0.6468696030433165,2.3044864016619515,2.060820074217505,1.88507936204873,-0.1234600588113706,0.06646958801753954,0.09812209767109398,-0.13174393814202254,-0.19018531329020066,-1.0426546898072862,-0.7726484164552377,-0.7999067869226132,0.007029128859198955,-0.008114499435250538,-0.009579189577977189,0.007503729028257265,0.011981139150037292,0.10219190136788145,0.06840119287823597,0.07796404659129717,0.9288277361038207,0.5864465129969363,0.629173966072859,0.9777953654507239,0.25490767949360604,0.2731854289462643,0.3693268095125265,0.4427817780892537
wildapple_00013,wildapple_00013,1,-0.07284413150755518,0.5521532637114179,0.5365484900245765,-0.01187662590139824,-25.565087303900675,9.228267655093594,-16.165640308610033,9.490302218042899,0.26243200044439446,-0.540847748909737,-0.6197327336582243,0.271743771749753,0.11924054192884426,1.3621753169257755,0.544325562186491,0.5725065332443482,-0.07187595809233961,0.1382300154388141,0.1607069026048512,-0.07691087512972038,-0.12782941645111306,-0.3490078057008311,-0.19806168777213798,-0.12593559710336244,0.00544583500898849,-0.010796552223525019,-0.012566716098210947,0.0060052149778197506,0.013869708994269744,0.027878635033031,0.017473204391649122,0.008590044167677653,0.7785024729736669,0.8424580511410261,0.8593893714385645,0.6938430226773886,0.17970739420262505,0.07514522998535056,0.04490994851945662,0.09856505241738422
wildapple_00014,wildapple_00014,1,0.09373909752913466,-0.10257785884639271,-0.14717450933087434,0.12735750624563255,-28.22677562330191,11.259172717632023,-17.957834640453648,10.291130832802358,0.03952762163602921,0.03705378349652925,0.022290115829666984,0.04820571854592317,1.5287507245313234,-3.9713523323753708,-0.10747910236877518,-1.806058469289574,-0.00689847489414117,-0.007818686997174688,-0.005867202975312057,-0.009219035460171925,-0.47582339720952904,1.185988743400784,-0.03089445449927696,0.5314275707582237,0.00025901802821885983,0.0005376285706709926,0.00048744362143297024,0.000442395830717784,0.04367134007227572,-0.09584619664847152,0.011468067204685876,-0.04160180219052692,0.5412921403157442,0.37874982327959084,0.14940590682941624,0.4478953283292524,0.3546473584095925,0.2144954400941429,0.3132354797185165,0.219194250498431
wildapple_00015,wildapple_00015,1,0.08906307275060035,-0.08350236491932804,-0.13953542133623895,0.1295318802574067,-18.545751882614017,5.8295774894662875,-10.49083506658818,7.843565923422267,0.08346434758483322,0.07946262527232557,0.052443580805427444,0.10682964436808409,-0.38298001714384866,3.8944429448676092,1.2806322061781985,1.3045614687742326,-0.025806970968005973,-0.019497346457965442,-0.0137919270854126,-0.03520585983067012,0.32821490255237895,-1.9963814234864568,-0.5333996704864186,-0.6725015059682748,0.001919593395307322,0.0011386824450345834,0.0009395384201497733,0.0027795410260357412,-0.04467936412915895,0.24284105581238327,0.055871957717460334,0.08097448485202038,0.6036482187787235,0.489058872074408,0.28820316804766033,0.5505946389857423,0.2588361140062734,0.7041201950416518,0.08077385524433356,0.5086210698816652
wildapple_00016,wildapple_00016,1,0.12240035575020568,0.04085095135866661,-0.05347103660107774,0.20831376634011367,-13.92500164574465,3.931667753000775,-8.084438393602138,5.7186545345871345,0.16653104825482148,0.17354698198516058,0.14068221179374216,0.20411350090234015,-0.25477774803306996,1.6474338331738547,0.22370674268872592,1.1966409841942134,-0.0264088937274523,-0.03490973901105056,-0.02998572204275117,-0.03240753269202,0.02972604349147311,-0.5390409404911923,-0.06401715192186529,-0.3587668721226118,0.000857463411728664,0.0023299302917165077,0.0020835798205133616,0.0014130168716714818,-0.002941471412111845,0.05389544355091286,0.009324414737570274,0.03540694506990605,0.7065766269049816,0.7052515588482442,0.6377664944051862,0.6582839698771742,0.09881179086500369,0.1956190387783131,0.0612655793217084,0.2594691753710384
wildapple_00017,wildapple_00017,1,0.012481847269200525,0.3744621912036281,0.2932668080061884,0.049353674209366094,-15.332026570621442,2.538266838111803,-11.29400531306673,4.030562617336849,0.38843219464925466,0.1681878688060251,0.007416034044349932,0.4693311750753314,0.06936891353643476,1.3934111265689402,1.6908824719428879,1.5771240034751608,-0.09086010233385974,-0.0695399968585193,-0.028374798547167762,-0.08465273157205609,-0.14262774513545187,-0.5116625807691619,-0.7421253188567498,-0.564757549005502,0.0055261323409900335,0.006356685212264541,0.003525908514145853,0.003194281357099064,0.01923950760891394,0.049854065341603936,0.07842670301069035,0.055090419371066325,0.7324068558271348,0.3411643333550026,0.3374065772564564,0.836588999802518,0.048118894005461654,0.2950870772552838,0.26953376811178964,0.2670747609381744
wildapple_00018,wildapple_00018,1,0.0784750730765916,0.31619044648104405,0.20434588070523424,0.05333339337469113,-12.350977499777093,3.6819610844533073,-6.765922852877423,5.564794701411639,0.26875419689746943,-0.014944245569965422,-0.09834742604982155,0.3862691270968878,-0.1277686402478227,-1.0086215432509047,-1.0862260486987505,-1.150267035857544,-0.04485207904252588,0.020450729383737435,0.03205469438670507,-0.06516532928682289,-0.20143261576063812,0.4123656302241266,0.1930602625655527,0.46302971842243806,0.0011705564656381872,-0.0031096254560080486,-0.003233085131261091,0.0019171302748405982,0.03340153606160427,-0.039431168233331405,-0.0049062581719167084,-0.044112251516781754,0.8981002795639215,0.4518761219322822,0.372628196409057,0.9431978895240853,0.24681653878944343,0.21387410352906144,0.22416689364551468,0.17990415603415078
wildapple_00019,wildapple_00019,1,0.06920829462399616,0.23760180665559064,0.10179518930436594,0.05910360018089699,-10.656147347431439,3.1276212197945443,-5.714433895726573,4.877267242349757,0.34906317340272397,0.10645462690415425,0.031367500566575245,0.44089564423830696,-2.2593458527079098,1.3299852649800938,-0.4411173627294051,1.5728928472103672,-0.08007023018075125,-0.026993856234297443,-0.013423725700506345,-0.09712557813259799,0.43179060914460526,-0.5234712386893888,-0.2609807169383644,-0.6023218012725918,0.00459205750579497,0.0012555282958077699,0.000761993098190967,0.005355099280610755,-0.020057701314488127,0.053541322359947546,0.047910343560334634,0.05998735485101258,0.8986045582144421,0.5692192747667584,0.48045642983155523,0.9266765791828071,0.3916553446054598,0.3782173123076349,0.31651449055280745,0.3355014536304416
wildapple_00020,wildapple_00020,1,0.08412247595317879,0.1556548398326747,0.01752282469768568,0.10749841647015683,-14.356253334472536,5.018562888368732,-7.282280266961758,7.043120328080311,0.3160315888471402,0.18457981013254313,0.09746578350637289,0.38688592555582824,-0.4976915974939533,-0.8831448166242243,-1.8738308223753661,-1.2541959265488778,-0.06919644396424764,-0.04791318097327856,-0.027302884335480383,-0.07930264270140062,-0.07697916295563471,0.0910716245948177,0.2238578678645455,0.25248401100670503,0.0037019507029037784,0.0029995003840588117,0.0016764094647386933,0.0038518223359629,0.01609617839418811,0.012608216379647447,0.005974441752464312,-0.005631534891875673,0.8851838587646337,0.6636915075315182,0.5417253938297606,0.9025591491177314,0.2059421170236374,0.6386365886798082,0.495145413018657,0.6051988462059821
wildapple_00021,wildapple_00021,1,0.03564417209222318,0.4079562434079969,0.3033588685885523,0.0688340441727741,-14.207267362842332,5.7464210943472205,-6.65373978500731,7.483909236825316,0.28983339628884575,-0.1245762321048429,-0.2186270295801232,0.3923175672901194,-0.8742882044417372,0.25683266677067806,-1.8144688373802935,-0.09713770134339084,-0.0724507260230033,0.01258593569247617,0.03855420405552134,-0.09030743314104975,0.11867310866220364,-0.48134482176469356,0.17292472713512932,-0.27248682507829186,0.004678862631607465,-0.0002704994480191383,-0.002175937149076332,0.005271514995003616,-0.005730260721759467,0.06851589581267788,0.008236316986978442,0.04326114456563539,0.9240086871439128,0.47625275377896714,0.5292547675962871,0.9450373550102691,0.09648758193241558,0.49792682968129864,0.21437053718340193,0.47926129811804985
wildapple_00022,wildapple_00022,1,0.07699143897969234,0.03496585331566914,-0.0973810999174459,0.15386905417942848,-14.955808367656013,5.786273928469274,-7.532610758573956,7.46488712509441,0.2522319020279298,0.2225736060661268,0.13870483644986653,0.2658734492484538,-0.6782608880981206,0.5836805200442026,-0.9839202152118732,0.055239856813928054,-0.04923013224804281,-0.05364778523256195,-0.03411054456288001,-0.04307747917939792,0.05073075620737349,-0.4834721643406747,-0.032007853234749875,-0.238986617808685,0.0020232324007848973,0.003225263924785449,0.002037841173877986,0.0008994426099854975,0.001546372789655653,0.05825956102283764,0.019227888839746896,0.032481488464248864,0.8733586749506179,0.6761702793266856,0.5845341811206257,0.874902751294856,0.09166330736880557,0.14880419186859917,0.391290377558529,0.16853148768036352
